,Unnamed: 0.1,Unnamed: 0,Date,Open,High,Low,Close,Adj Close,Volume,Volatility,mr,Daily Return,list,combina-Open,combina-High,combina-Low,combina-Close,combina-Adj_Close,combina-Volume,beta,future-MD,future-Volatility,change,z_future-Volatility,z_change,z_beta,z_future-MD,scaled_future-Volatility,scaled_change,scaled_beta,scaled_future-MD,risk,label-risk
0,336,336,2014-01-07,80.709999,81.580002,80.620003,81.419998,72.287987,7158200,0.0073299250235636,0.9700010000000104,0.0096726067667733,['the procter & gamble company : jennifer hudson to receive second annual ... $pg URL'],"[80.709999, 80.610001]","[81.580002, 80.980003]","[80.620003, 80.300003]","[81.419998, 80.639999]","[72.287987, 71.595474]","[7158200, 7208200]",0.5807037123951346,0.0107486686477022,0.0082115961042949,0.0011992491512018,0.2885277784099224,-0.6072302957270607,-0.0110727662919612,-0.6256989783312679,0.2421222391159894,0.0257228878312046,0.4086417420027664,0.1086398223539451,0.1962816728259764,0.0
1,337,337,2014-01-08,80.970001,81.150002,80.050003,80.239998,71.240334,13458800,0.0087909112804379,1.1800000000000068,-0.0144927539791883,"['$pg - aussie and nickelodeon launch dora the explorer-inspired kids ’ hair care collection for a no-worries URL', 'the procter & gamble company : jennifer hudson to receive second annual ... $pg URL']","[80.970001, 80.709999]","[81.150002, 81.580002]","[80.050003, 80.620003]","[80.239998, 81.419998]","[71.240334, 72.287987]","[13458800, 7158200]",0.4850151585561383,0.0107486686477022,0.0050456785445722,0.0013996005813692,-0.4897302344261223,-0.5552187973428108,-0.1279775840327347,-0.6256989783312679,0.1381600149712807,0.030060921809832,0.4018569868006249,0.1086398223539451,0.1696794364839207,0.0
2,338,338,2014-01-09,80.540001,80.800003,80.029999,80.419998,71.400162,10833900,0.0088929489155894,1.1800000000000068,0.0022432702453458,"['the procter & gamble company : patent issued for tool for separating a hair ... $pg URL', '$pg - aussie and nickelodeon launch dora the explorer-inspired kids ’ hair care collection for a no-worries URL']","[80.540001, 80.970001]","[80.800003, 81.150002]","[80.029999, 80.050003]","[80.419998, 80.239998]","[71.400162, 71.240334]","[10833900, 13458800]",0.5089578506554684,0.0107486686477022,0.0052769718807163,0.0010153059641584,-0.4328728182824457,-0.6549821923205011,-0.0987262687625174,-0.6256989783312679,0.1457552126357128,0.0217401271647867,0.403554632948016,0.1086398223539451,0.1699224487756152,0.0
3,339,339,2014-01-10,80.589996,80.889999,80.199997,80.300003,71.293617,8448300,0.0087831518598267,1.1800000000000068,-0.001492103991348,"['$pg zankyou , a wedding registry that speaks your language URL', 'the procter & gamble company : patent issued for tool for separating a hair ... $pg URL']","[80.589996, 80.540001]","[80.889999, 80.800003]","[80.199997, 80.029999]","[80.300003, 80.419998]","[71.293617, 71.400162]","[8448300, 10833900]",0.6013649941767467,0.0123936659637079,0.0063816251645877,0.0017931461193725,-0.1613227057602903,-0.4530538509938628,0.0141695775837151,-0.4832574563184196,0.1820297555237108,0.0385820185375623,0.4101067211818495,0.1279617467459783,0.1896700604972752,0.0
4,340,340,2014-01-13,80.010002,80.5,79.690002,80.010002,71.036148,9360800,0.0062684089515718,1.409996000000007,-0.0036114693544906,"['$pg zankyou , a wedding registry that speaks your language URL']","[80.010002, 80.589996]","[80.5, 80.889999]","[79.690002, 80.199997]","[80.010002, 80.300003]","[71.036148, 71.293617]","[9360800, 8448300]",1.1541427795253851,0.0123936659637079,0.0064649779600465,0.0013431859606472,-0.1408326014747647,-0.5698641080954155,0.6895103958394007,-0.4832574563184196,0.1847668899692884,0.0288394254552568,0.4493011891124957,0.1279617467459783,0.1977173128207548,0.0
5,343,343,2014-01-16,80.650002,80.830002,80.260002,80.559998,71.52446,11673300,0.005785531302414,0.8600009999999969,-0.0028469240890344,"['$pg [ $$] in aisle five , $50 skin cream URL', '$pg pampers partners with olympic skeleton slider noelle pikus pace to celebrate babies ’ milestones URL', 'u might not be familiar w gerresheimer , but here r some of their customers unilever AT_USER AT_USER $pg nestle , thermo , $azn $pfe jpm 14']","[80.650002, 80.699997]","[80.830002, 81.18]","[80.260002, 80.25]","[80.559998, 80.790001]","[71.52446, 71.728653]","[11673300, 8221900]",-0.5824152452180279,0.0247955272186996,0.0096779675989099,0.0002792460212106,0.6489968506299988,-0.8460643348405394,-1.432080862823473,0.5906287900388779,0.2902748644218514,0.0058028661222965,0.3261712992823822,0.2736323950551726,0.2239703562204257,1.0
6,344,344,2014-01-17,80.419998,80.639999,79.800003,79.879997,70.920723,13629800,0.0069750646436166,0.990005999999994,-0.0084409262274309,"['$pg [ $$] in aisle five , $50 skin cream URL', '$pg pampers partners with olympic skeleton slider noelle pikus pace to celebrate babies ’ milestones URL', 'u might not be familiar w gerresheimer , but here r some of their customers unilever AT_USER AT_USER $pg nestle , thermo , $azn $pfe jpm 14']","[80.419998, 80.650002]","[80.639999, 80.830002]","[79.800003, 80.260002]","[79.879997, 80.559998]","[70.920723, 71.52446]","[13629800, 11673300]",-0.5762065356755082,0.0247955272186996,0.0097348478433659,0.0009661516844722,0.6629793707635401,-0.6677427088605711,-1.424495545370615,0.5906287900388779,0.2921426947149619,0.0206758326134799,0.3266115251263016,0.2736323950551726,0.228265611877479,1.0
7,346,346,2014-01-22,79.57,79.879997,79.050003,79.230003,70.875778,8455600,0.0059383302412532,1.559998000000007,-0.0118483038164132,"[""emerging markets will continue to lead procter & gamble's growth , beauty has a moderate ... URL by trefis team $pg $cl $ul"", 'wo2014011839a1 stretchable laminates for absorbent articles and methods for making the same $pg b32b b32b5 URL']","[79.57, 80.589996]","[79.879997, 80.720001]","[79.050003, 79.540001]","[79.230003, 80.18]","[70.875778, 71.18708]","[8455600, 13216400]",-0.0262963377946035,0.0198351496629978,0.0119473167039489,0.004721108215228,1.2068569627782135,0.3070490127116384,-0.7526581220020043,0.1611060656442999,0.3647956236867652,0.1019786164522451,0.3656026680174448,0.2153684458349197,0.2619363384978437,1.0
8,347,347,2014-01-23,78.709999,78.970001,78.120003,78.239998,69.99015,12667700,0.0065690237362356,2.319999999999993,-0.0124953295786193,"['wow . great stock research on $cycc $pgc $fb $pg visit URL', '$pg - whisper number : how will procter & gamble investors react to earnings ? -> URL stock stocks stockaction', ""emerging markets will continue to lead procter & gamble's growth , beauty has a moderate ... URL by trefis team $pg $cl $ul"", 'wo2014011839a1 stretchable laminates for absorbent articles and methods for making the same $pg b32b b32b5 URL']","[78.709999, 79.57]","[78.970001, 79.879997]","[78.120003, 79.050003]","[78.239998, 79.230003]","[69.99015, 70.875778]","[12667700, 8455600]",-0.2170294042888612,0.0300506948074401,0.0116196295784915,0.0041535567292257,1.1263036551574148,0.1597118902737148,-0.9856809181576194,1.0456775992310947,0.3540350521483448,0.0896899213885696,0.3520788230725759,0.3353589096391971,0.2827906765621718,1.0
9,348,348,2014-01-24,79.330002,81.699997,78.779999,79.18,70.831024,20163200,0.0104580638330826,1.9400020000000069,0.0120143407979127,"[""p & g's $3.4 b profit is down 16 % from 2q a year ago . AT_USER $pg"", '$pg procter & gamble 2nd - qtr profit falls ; sales up slightly URL', '$pg - p & g says demand in emerging markets remains strong - - 2nd update URL', 'wow . great stock research on $cycc $pgc $fb $pg visit URL', '$pg - whisper number : how will procter & gamble investors react to earnings ? -> URL stock stocks stockaction']","[79.330002, 78.709999]","[81.699997, 78.970001]","[78.779999, 78.120003]","[79.18, 78.239998]","[70.831024, 69.99015]","[20163200, 12667700]",0.5005688622212077,0.032498014911328,0.0088213218029006,0.0076015452804841,0.4384128912154194,1.0548143151121523,-0.1089752810486351,1.2575928388844255,0.2621443775796288,0.1643461965186237,0.4029598153795969,0.3641048130825197,0.2983888006400922,1.0
