,Unnamed: 0.1,Unnamed: 0,Date,Open,High,Low,Close,Adj Close,Volume,Volatility,mr,Daily Return,list,combina-Open,combina-High,combina-Low,combina-Close,combina-Adj_Close,combina-Volume,beta,future-MD,future-Volatility,change,z_future-Volatility,z_change,z_beta,z_future-MD,scaled_future-Volatility,scaled_change,scaled_beta,scaled_future-MD,risk,label-risk
0,334,334,2014-01-03,85.745003,85.894997,84.650002,84.904999,84.904999,3179600,0.0106341280105975,1.505004999999997,-0.0123880654601828,['green bubbles $bac $x $celg $wynn URL'],"[85.745003, 84.504997, 84.389999, 84.445, 84.605003]","[85.894997, 86.169998, 85.044998, 84.974998, 85.235001]","[84.650002, 84.084999, 83.904999, 84.0, 84.150002]","[84.904999, 85.970001, 84.485001, 84.489998, 84.464996]","[84.904999, 85.970001, 84.485001, 84.489998, 84.464996]","[3179600, 4755400, 2980800, 2481800, 2514800]",4.658220683835119,0.0442135172602022,0.0216339891670989,0.0029526132152811,0.9078111107885016,-0.5538868662196131,2.059275015680769,0.2114504576854005,0.4513168696135684,0.0485195282536164,0.6972421305456098,0.2419633175955482,0.3597604615020857,1.0
1,335,335,2014-01-06,82.945,83.425003,80.25,81.309998,81.309998,9219200,0.0221518635073173,4.660003000000003,-0.0423414527099872,"['focus list $scty $mnkd $p $aria $mgm $fslr $mu $aapl $jaso $fb $celg $sol $grpn $camt $abt', '$alxn , $celg downgrade morgan stanley', 'rt AT_USER weekend review of "" stocks in the crosshairs "" . URL $study among others ... $deck $fslr $celg $c $ual $…', 'green bubbles $bac $x $celg $wynn URL']","[82.945, 85.745003, 84.504997, 84.389999, 84.445]","[83.425003, 85.894997, 86.169998, 85.044998, 84.974998]","[80.25, 84.650002, 84.084999, 83.904999, 84.0]","[81.309998, 84.904999, 85.970001, 84.485001, 84.489998]","[81.309998, 84.904999, 85.970001, 84.485001, 84.489998]","[9219200, 3179600, 4755400, 2980800, 2481800]",2.35054774747398,0.0315898062086142,0.0163764534311083,0.0106955888303595,0.1978161025228787,0.5319088262781791,0.6730963790530223,-0.3104348800515026,0.3298764907812186,0.176372721987902,0.5618735141393292,0.1677359624552102,0.308964672340915,1.0
2,336,336,2014-01-07,82.470001,83.410004,82.165001,82.305,82.305,5670000,0.0240200521157866,4.660003000000003,0.0122371421039761,"['nomura initiates $celg with buy & $236 target ( bull case $285 ) . best risk / reward in large-cap biotech . 3 upsides URL', 'buy $apa 87.90 , sell $celg 164.61 , sell $gmcr 79.69 , buy $jnj 94.29 . more stock tips & details at : URL', ""wouldnt be surprised to see an upgrade or reiteration on $celg tomorrow after today's drop and $epzm news"", 'epizyme shares rocket up on news of $29m milestone awards URL $epzm $celg $gsk by AT_USER', 'rt AT_USER epizyme shares rocket up on news of $29m milestone awards URL $epzm $celg $gsk by AT_USER', 'focus list $scty $mnkd $p $aria $mgm $fslr $mu $aapl $jaso $fb $celg $sol $grpn $camt $abt', '$alxn , $celg downgrade morgan stanley', 'rt AT_USER weekend review of "" stocks in the crosshairs "" . URL $study among others ... $deck $fslr $celg $c $ual $…', 'green bubbles $bac $x $celg $wynn URL']","[82.470001, 82.945, 85.745003, 84.504997, 84.389999]","[83.410004, 83.425003, 85.894997, 86.169998, 85.044998]","[82.165001, 80.25, 84.650002, 84.084999, 83.904999]","[82.305, 81.309998, 84.904999, 85.970001, 84.485001]","[82.305, 81.309998, 84.904999, 85.970001, 84.485001]","[5670000, 9219200, 3179600, 4755400, 2980800]",1.838616725989245,0.0297756469293747,0.0164631153051416,0.0054545806897651,0.2095192085140343,-0.2030365417947182,0.3655883980788472,-0.3854352602317303,0.3318782367210287,0.0898323966047904,0.5318435246282863,0.1570687153556094,0.2776557183274287,1.0
3,337,337,2014-01-08,82.449997,84.275002,82.019997,83.730003,83.730003,5318000,0.0239556690667934,4.660003000000003,0.0173136868963001,"['rt AT_USER ubs key events : $celg $gild $biib $amgn $regn URL', '$celg bluebird bio to present at the j.p.morgan healthcare conference URL', '$celg strong , looking to recover from the downgrade monday', 'nomura initiates $celg with buy & $236 target ( bull case $285 ) . best risk / reward in large-cap biotech . 3 upsides URL', 'buy $apa 87.90 , sell $celg 164.61 , sell $gmcr 79.69 , buy $jnj 94.29 . more stock tips & details at : URL', ""wouldnt be surprised to see an upgrade or reiteration on $celg tomorrow after today's drop and $epzm news"", 'epizyme shares rocket up on news of $29m milestone awards URL $epzm $celg $gsk by AT_USER', 'rt AT_USER epizyme shares rocket up on news of $29m milestone awards URL $epzm $celg $gsk by AT_USER', 'focus list $scty $mnkd $p $aria $mgm $fslr $mu $aapl $jaso $fb $celg $sol $grpn $camt $abt', '$alxn , $celg downgrade morgan stanley', 'rt AT_USER weekend review of "" stocks in the crosshairs "" . URL $study among others ... $deck $fslr $celg $c $ual $…', 'green bubbles $bac $x $celg $wynn URL']","[82.449997, 82.470001, 82.945, 85.745003, 84.504997]","[84.275002, 83.410004, 83.425003, 85.894997, 86.169998]","[82.019997, 82.165001, 80.25, 84.650002, 84.084999]","[83.730003, 82.305, 81.309998, 84.904999, 85.970001]","[83.730003, 82.305, 81.309998, 84.904999, 85.970001]","[5318000, 5670000, 9219200, 3179600, 4755400]",1.6133869860973606,0.0297756469293747,0.0153350665569781,0.0018322306832478,0.0571837760045174,-0.7109978514153491,0.2302968457743593,-0.3854352602317303,0.3058221765823291,0.0300196010879395,0.5186314971428024,0.1570687153556094,0.2528854975421701,1.0
4,338,338,2014-01-09,84.334999,85.5,83.650002,84.349998,84.349998,3592000,0.0242798098573433,3.5950010000000105,0.0074046933928808,"['rt AT_USER ubs key events : $celg $gild $biib $amgn $regn URL', '$celg bluebird bio to present at the j.p.morgan healthcare conference URL', '$celg strong , looking to recover from the downgrade monday', 'nomura initiates $celg with buy & $236 target ( bull case $285 ) . best risk / reward in large-cap biotech . 3 upsides URL', 'buy $apa 87.90 , sell $celg 164.61 , sell $gmcr 79.69 , buy $jnj 94.29 . more stock tips & details at : URL', ""wouldnt be surprised to see an upgrade or reiteration on $celg tomorrow after today's drop and $epzm news"", 'epizyme shares rocket up on news of $29m milestone awards URL $epzm $celg $gsk by AT_USER', 'rt AT_USER epizyme shares rocket up on news of $29m milestone awards URL $epzm $celg $gsk by AT_USER', 'focus list $scty $mnkd $p $aria $mgm $fslr $mu $aapl $jaso $fb $celg $sol $grpn $camt $abt', '$alxn , $celg downgrade morgan stanley', 'rt AT_USER weekend review of "" stocks in the crosshairs "" . URL $study among others ... $deck $fslr $celg $c $ual $…', 'green bubbles $bac $x $celg $wynn URL']","[84.334999, 82.449997, 82.470001, 82.945, 85.745003]","[85.5, 84.275002, 83.410004, 83.425003, 85.894997]","[83.650002, 82.019997, 82.165001, 80.25, 84.650002]","[84.349998, 83.730003, 82.305, 81.309998, 84.904999]","[84.349998, 83.730003, 82.305, 81.309998, 84.904999]","[3592000, 5318000, 5670000, 9219200, 3179600]",1.4858006426521917,0.0297756469293747,0.0162997421115966,0.0048910792415951,0.1874567523128671,-0.2820562204758396,0.15365796821833,-0.3854352602317303,0.3281045861913062,0.080527774789615,0.5111472533782838,0.1570687153556094,0.2692120824287036,1.0
5,339,339,2014-01-10,84.375,84.93,82.269997,84.904999,84.904999,5568000,0.0042450921548999,3.5950010000000105,0.0065797393379902,"[""investors in atara biotherapeutics's $52m series b round include $celg AT_USER AT_USER AT_USER and more URL"", 'rt AT_USER ubs key events : $celg $gild $biib $amgn $regn URL', '$celg bluebird bio to present at the j.p.morgan healthcare conference URL', '$celg strong , looking to recover from the downgrade monday', 'nomura initiates $celg with buy & $236 target ( bull case $285 ) . best risk / reward in large-cap biotech . 3 upsides URL', 'buy $apa 87.90 , sell $celg 164.61 , sell $gmcr 79.69 , buy $jnj 94.29 . more stock tips & details at : URL', ""wouldnt be surprised to see an upgrade or reiteration on $celg tomorrow after today's drop and $epzm news"", 'epizyme shares rocket up on news of $29m milestone awards URL $epzm $celg $gsk by AT_USER', 'rt AT_USER epizyme shares rocket up on news of $29m milestone awards URL $epzm $celg $gsk by AT_USER', 'focus list $scty $mnkd $p $aria $mgm $fslr $mu $aapl $jaso $fb $celg $sol $grpn $camt $abt', '$alxn , $celg downgrade morgan stanley', 'rt AT_USER weekend review of "" stocks in the crosshairs "" . URL $study among others ... $deck $fslr $celg $c $ual $…']","[84.375, 84.334999, 82.449997, 82.470001, 82.945]","[84.93, 85.5, 84.275002, 83.410004, 83.425003]","[82.269997, 83.650002, 82.019997, 82.165001, 80.25]","[84.904999, 84.349998, 83.730003, 82.305, 81.309998]","[84.904999, 84.349998, 83.730003, 82.305, 81.309998]","[5568000, 3592000, 5318000, 5670000, 9219200]",1.383914442208216,0.0163736331003142,0.0158323123728347,0.0036877161887733,0.1243334949731195,-0.450803545047089,0.0924567155636473,-0.93949693709925,0.3173077324173667,0.0606576606147108,0.5051705858151837,0.07826494394322,0.2403502306976203,1.0
6,340,340,2014-01-13,85.235001,87.330002,81.514999,82.449997,82.449997,15715000,0.0176932775222402,2.599998999999997,-0.0289146932326094,"[""$celg ' 17 eps guidance - ' at least $15 / sh ' ... street at $14.60"", 'AT_USER $celg fwiw - 164.51 needs to hold - nutty chart though URL', '$celg in line estimates too the wind out big biotech jpm 14', '$celg : [ 11alerts ] 5maccelbandtrap - ( 1.3 xavg ) , prvchi + , tf : 78 , ch : +0.5 % , 1mohi - , 15dychglo = + 9 % , gap + [ +0.4 % ]; 3x : 3xtrdvol ; tlm : 1382', '$celg wild action here', 'rt AT_USER celgene revlimid sales up 14 % to more than $4.2 billion in 2013 . expects $7b revlimid sales in 2017 $celg', '$celg stock market live blog : worst drop since sept . 20 for dow industrials URL', ""investors in atara biotherapeutics's $52m series b round include $celg AT_USER AT_USER AT_USER and more URL"", 'rt AT_USER ubs key events : $celg $gild $biib $amgn $regn URL', '$celg bluebird bio to present at the j.p.morgan healthcare conference URL', '$celg strong , looking to recover from the downgrade monday', 'nomura initiates $celg with buy & $236 target ( bull case $285 ) . best risk / reward in large-cap biotech . 3 upsides URL', 'buy $apa 87.90 , sell $celg 164.61 , sell $gmcr 79.69 , buy $jnj 94.29 . more stock tips & details at : URL', ""wouldnt be surprised to see an upgrade or reiteration on $celg tomorrow after today's drop and $epzm news"", 'epizyme shares rocket up on news of $29m milestone awards URL $epzm $celg $gsk by AT_USER', 'rt AT_USER epizyme shares rocket up on news of $29m milestone awards URL $epzm $celg $gsk by AT_USER']","[85.235001, 84.375, 84.334999, 82.449997, 82.470001]","[87.330002, 84.93, 85.5, 84.275002, 83.410004]","[81.514999, 82.269997, 83.650002, 82.019997, 82.165001]","[82.449997, 84.904999, 84.349998, 83.730003, 82.305]","[82.449997, 84.904999, 84.349998, 83.730003, 82.305]","[15715000, 5568000, 3592000, 5318000, 5670000]",0.3629711154349291,0.0193528750159222,0.0094926771316802,0.0053951737293929,-0.7317918081098551,-0.2113671662062054,-0.5208060247848045,-0.8163300912349009,0.1708726449533994,0.0888514598188291,0.4452818193453337,0.0957828708678067,0.2001971987463422,1.0
7,341,341,2014-01-14,82.669998,83.815002,81.349998,83.519997,83.519997,7789800,0.0167556597139429,2.4550020000000075,0.0129775626310817,"['positive ubs comments from $celg mgt lunch - reiterate $200 target . URL …', 'rt AT_USER $celg $ibm lod .', ""$celg ' 17 eps guidance - ' at least $15 / sh ' ... street at $14.60"", 'AT_USER $celg fwiw - 164.51 needs to hold - nutty chart though URL', '$celg in line estimates too the wind out big biotech jpm 14', '$celg : [ 11alerts ] 5maccelbandtrap - ( 1.3 xavg ) , prvchi + , tf : 78 , ch : +0.5 % , 1mohi - , 15dychglo = + 9 % , gap + [ +0.4 % ]; 3x : 3xtrdvol ; tlm : 1382', '$celg wild action here', 'rt AT_USER celgene revlimid sales up 14 % to more than $4.2 billion in 2013 . expects $7b revlimid sales in 2017 $celg', '$celg stock market live blog : worst drop since sept . 20 for dow industrials URL', ""investors in atara biotherapeutics's $52m series b round include $celg AT_USER AT_USER AT_USER and more URL"", 'rt AT_USER ubs key events : $celg $gild $biib $amgn $regn URL', '$celg bluebird bio to present at the j.p.morgan healthcare conference URL', '$celg strong , looking to recover from the downgrade monday']","[82.669998, 85.235001, 84.375, 84.334999, 82.449997]","[83.815002, 87.330002, 84.93, 85.5, 84.275002]","[81.349998, 81.514999, 82.269997, 83.650002, 82.019997]","[83.519997, 82.449997, 84.904999, 84.349998, 83.730003]","[83.519997, 82.449997, 84.904999, 84.349998, 83.730003]","[7789800, 15715000, 5568000, 3592000, 5318000]",-0.7920899679411237,0.0280011480616456,0.0088308581028988,0.0031704899167289,-0.8211660378641799,-0.5233340664061976,-1.2146309479564206,-0.4587960126375816,0.1555857201259588,0.0521171415621417,0.3775256749378377,0.1466346712688283,0.1829658019736916,0.0
8,342,342,2014-01-15,83.900002,84.0,82.474998,82.675003,82.675003,5627400,0.0163782444505483,2.4550020000000075,-0.010117265689078,"['$celg owns equity & drug rights of 2013 biotech ipos that r exploding $agio ( + $8) , $xlrn , $epzm . $0 in celg mkt cap for this . $blue & others 2', 'positive ubs comments from $celg mgt lunch - reiterate $200 target . URL …', 'rt AT_USER $celg $ibm lod .', ""$celg ' 17 eps guidance - ' at least $15 / sh ' ... street at $14.60"", 'AT_USER $celg fwiw - 164.51 needs to hold - nutty chart though URL', '$celg in line estimates too the wind out big biotech jpm 14', '$celg : [ 11alerts ] 5maccelbandtrap - ( 1.3 xavg ) , prvchi + , tf : 78 , ch : +0.5 % , 1mohi - , 15dychglo = + 9 % , gap + [ +0.4 % ]; 3x : 3xtrdvol ; tlm : 1382', '$celg wild action here', 'rt AT_USER celgene revlimid sales up 14 % to more than $4.2 billion in 2013 . expects $7b revlimid sales in 2017 $celg', '$celg stock market live blog : worst drop since sept . 20 for dow industrials URL', ""investors in atara biotherapeutics's $52m series b round include $celg AT_USER AT_USER AT_USER and more URL""]","[83.900002, 82.669998, 85.235001, 84.375, 84.334999]","[84.0, 83.815002, 87.330002, 84.93, 85.5]","[82.474998, 81.349998, 81.514999, 82.269997, 83.650002]","[82.675003, 83.519997, 82.449997, 84.904999, 84.349998]","[82.675003, 83.519997, 82.449997, 84.904999, 84.349998]","[5627400, 7789800, 15715000, 5568000, 3592000]",1.748357577439109,0.0176005873180287,0.0083150953308612,0.0041272970066832,-0.8908163478162701,-0.3891612278916845,0.3113713114592427,-0.8887725967144865,0.1436724532326682,0.0679160860919479,0.5265489025591351,0.0854794283438094,0.2059042175568901,1.0
9,343,343,2014-01-16,82.525002,83.805,82.5,83.800003,83.800003,4547400,0.0178208226659341,2.4550020000000075,0.013607498750257,"['$celg owns equity & drug rights of 2013 biotech ipos that r exploding $agio ( + $8) , $xlrn , $epzm . $0 in celg mkt cap for this . $blue & others 2', 'positive ubs comments from $celg mgt lunch - reiterate $200 target . URL …', 'rt AT_USER $celg $ibm lod .', ""$celg ' 17 eps guidance - ' at least $15 / sh ' ... street at $14.60"", 'AT_USER $celg fwiw - 164.51 needs to hold - nutty chart though URL', '$celg in line estimates too the wind out big biotech jpm 14', '$celg : [ 11alerts ] 5maccelbandtrap - ( 1.3 xavg ) , prvchi + , tf : 78 , ch : +0.5 % , 1mohi - , 15dychglo = + 9 % , gap + [ +0.4 % ]; 3x : 3xtrdvol ; tlm : 1382', '$celg wild action here', 'rt AT_USER celgene revlimid sales up 14 % to more than $4.2 billion in 2013 . expects $7b revlimid sales in 2017 $celg', '$celg stock market live blog : worst drop since sept . 20 for dow industrials URL', ""investors in atara biotherapeutics's $52m series b round include $celg AT_USER AT_USER AT_USER and more URL""]","[82.525002, 83.900002, 82.669998, 85.235001, 84.375]","[83.805, 84.0, 83.815002, 87.330002, 84.93]","[82.5, 82.474998, 81.349998, 81.514999, 82.269997]","[83.800003, 82.675003, 83.519997, 82.449997, 84.904999]","[83.800003, 82.675003, 83.519997, 82.449997, 84.904999]","[4547400, 5627400, 7789800, 15715000, 5568000]",2.249728455196604,0.0543356524707151,0.019195585794906,0.0022762695046171,0.5785210575524057,-0.6487303894585158,0.6125359994113568,0.6299164643429752,0.394993785162029,0.0373516377978986,0.5559594316505996,0.3014814198381329,0.322446568612165,1.0
